category,n,pct
airline_ticket_agency,277,0.0003214797520330345
threads_and_yarns_wholesaler,274,0.0003179980218666117
slovakian_restaurant,273,0.00031683744514447075
ski_area,273,0.00031683744514447075
water_taxi,272,0.0003156768684223299
disability_law,270,0.00031335571497804804
business_financing,270,0.00031335571497804804
exhibition_and_trade_center,266,0.00030871340808948436
acoustical_consultant,264,0.00030639225464520255
emergency_medicine,264,0.00030639225464520255
cryotherapy,262,0.0003040711012009207
billing_services,261,0.0003029105244787798
display_home_center,260,0.0003017499477566389
surfboard_rental,259,0.0003005893710344979
yoga_instructor,256,0.00029710764086807515
poultry_farming,254,0.00029478648742379334
grain_production,254,0.00029478648742379334
ticket_sales,253,0.00029362591070165243
bearing_supplier,252,0.00029246533397951147
trinidadian_restaurant,249,0.00028898360381308876
senegalese_restaurant,249,0.00028898360381308876
country_house,248,0.00028782302709094785
business_brokers,247,0.00028666245036880695
flour_mill,245,0.0002843412969245251
rock_climbing_gym,244,0.0002831807202023842
alcohol_and_drug_treatment_center,244,0.0002831807202023842
mortgage_lender,244,0.0002831807202023842
appellate_practice_lawyers,243,0.00028202014348024327
certification_agency,243,0.00028202014348024327
curry_sausage_restaurant,242,0.0002808595667581023
olive_oil,242,0.0002808595667581023
b2b_forklift_dealers,242,0.0002808595667581023
eatertainment,240,0.0002785384133138205
general_festivals,240,0.0002785384133138205
ice_supplier,240,0.0002785384133138205
psychic_medium,236,0.0002738961064252568
popcorn_shop,236,0.0002738961064252568
tattoo_removal,235,0.00027273552970311587
hospitalist,234,0.00027157495298097496
weather_station,234,0.00027157495298097496
belarusian_restaurant,229,0.0002657720693702704
elder_care_planning,226,0.0002622903392038476
casting_molding_and_machining,226,0.0002622903392038476
power_plants_and_power_plant_service,225,0.0002611297624817067
wedding_chapel,224,0.0002599691857595658
stock_and_bond_brokers,224,0.0002599691857595658
civil_engineers,223,0.0002588086090374249
patent_law,223,0.0002588086090374249
azerbaijani_restaurant,222,0.00025764803231528394
costa_rican_restaurant,220,0.0002553268788710021
piano_bar,219,0.0002541663021488612
herbal_shop,218,0.00025300572542672026
forestry_consultants,218,0.00025300572542672026
diamond_dealer,216,0.00025068457198243845
scale_supplier,215,0.0002495239952602975
public_bath_houses,215,0.0002495239952602975
cigar_bar,214,0.0002483634185381566
musician,213,0.0002472028418160157
go_kart_track,213,0.0002472028418160157
spine_surgeon,211,0.0002448816883717338
wallpaper_installers,210,0.0002437211116495929
spiritual_shop,207,0.00024023938148317014
pizza_delivery_service,206,0.00023907880476102924
rice_mill,205,0.0002379182280388883
soccer_club,204,0.0002367576513167474
shoe_factory,202,0.00023443649787246556
seafood_wholesaler,202,0.00023443649787246556
laser_cutting_service_provider,202,0.00023443649787246556
b2b_truck_equipment_parts_and_accessories,200,0.00023211534442818375
wildlife_hunting_range,197,0.00022863361426176098
honey_farm_shop,196,0.00022747303753962008
climbing_service,194,0.00022515188409533824
dietitian,191,0.00022167015392891547
b2b_hardware,191,0.00022167015392891547
auto_insurance,190,0.00022050957720677454
private_equity_firm,189,0.00021934900048463363
sand_dune,186,0.00021586727031821086
industrial_cleaning_services,184,0.00021354611687392902
indian_sweets_shop,184,0.00021354611687392902
agricultural_seed_store,183,0.0002123855401517881
car_auction,182,0.00021122496342964719
kurdish_restaurant,180,0.00020890380998536535
home_network_installation,179,0.00020774323326322442
ayurveda,178,0.00020658265654108354
closet_remodeling,178,0.00020658265654108354
coal_and_coke,178,0.00020658265654108354
florist,176,0.0002042615030968017
sailing_club,175,0.0002031009263746608
military_surplus_store,174,0.00020194034965251986
corporate_gift_supplier,173,0.00020077977293037893
blacksmiths,173,0.00020077977293037893
gold_buyer,172,0.00019961919620823803
civil_rights_lawyers,172,0.00019961919620823803
audio_visual_production_and_design,169,0.00019613746604181526
b2b_oil_and_gas_extraction_and_services,168,0.00019497688931967435
addiction_rehabilitation_center,167,0.00019381631259753342
trail,167,0.00019381631259753342
grilling_equipment,167,0.00019381631259753342
macarons,166,0.00019265573587539249
pool_and_billiards,166,0.00019265573587539249
wine_wholesaler,166,0.00019265573587539249
framing_store,165,0.00019149515915325158
guitar_store,164,0.00019033458243111065
pet_cemetery_and_crematorium_services,163,0.00018917400570896974
skating_rink,162,0.0001880134289868288
body_contouring,162,0.0001880134289868288
spray_tanning,162,0.0001880134289868288
rice_shop,162,0.0001880134289868288
hydro_jetting,160,0.000185692275542547
registry_office,159,0.00018453169882040607
oil_and_gas_field_equipment_and_services,158,0.00018337112209826516
formal_wear_store,156,0.00018104996865398333
home_energy_auditor,155,0.0001798893919318424
studio_taping,155,0.0001798893919318424
metro_station,154,0.00017872881520970146
box_lunch_supplier,150,0.00017408650832113779
candle_store,150,0.00017408650832113779
typing_services,149,0.00017292593159899688
gemstone_and_mineral,149,0.00017292593159899688
paddleboard_rental,149,0.00017292593159899688
charter_school,148,0.00017176535487685598
axe_throwing,148,0.00017176535487685598
meat_restaurant,147,0.00017060477815471504
direct_mail_advertising,146,0.00016944420143257414
audiovisual_equipment_rental,145,0.0001682836247104332
shopping_passage,144,0.0001671230479882923
auto_loan_provider,143,0.00016596247126615137
iv_hydration,143,0.00016596247126615137
uruguayan_restaurant,143,0.00016596247126615137
low_income_housing,143,0.00016596247126615137
logging_equipment_and_supplies,141,0.00016364131782186953
snowboarding_center,139,0.0001613201643775877
fischbrotchen_restaurant,139,0.0001613201643775877
dinner_theater,139,0.0001613201643775877
sailing_area,139,0.0001613201643775877
medical_cannabis_referral,138,0.00016015958765544676
homeopathic_medicine,134,0.0001555172807668831
dental_hygienist,133,0.00015435670404474218
temple,133,0.00015435670404474218
abrasives_supplier,130,0.00015087497387831944
behavior_analyst,130,0.00015087497387831944
indoor_landscaping,128,0.00014855382043403757
mountain_bike_parks,128,0.00014855382043403757
virtual_reality_center,127,0.00014739324371189667
marble_and_granite_professionals,127,0.00014739324371189667
turnery,127,0.00014739324371189667
bus_ticket_agency,126,0.00014623266698975574
paralegal_services,125,0.00014507209026761483
mobile_home_repair,125,0.00014507209026761483
public_restrooms,124,0.00014391151354547393
ziplining_center,119,0.00013810862993476932
waffle_restaurant,119,0.00013810862993476932
drinking_water_dispenser,119,0.00013810862993476932
outdoor_advertising,119,0.00013810862993476932
food_court,119,0.00013810862993476932
bagel_restaurant,118,0.0001369480532126284
park_and_rides,117,0.00013578747649048748
taxi_rank,117,0.00013578747649048748
aircraft_parts_and_supplies,117,0.00013578747649048748
homeowner_association,117,0.00013578747649048748
tabletop_games,116,0.00013462689976834655
grout_service,113,0.0001311451696019238
walk_in_clinic,113,0.0001311451696019238
musical_band_orchestras_and_symphonies,112,0.0001299845928797829
mobile_dent_repair,111,0.00012882401615764197
scooter_rental,111,0.00012882401615764197
fish_farms_and_hatcheries,111,0.00012882401615764197
valet_service,111,0.00012882401615764197
boat_storage_facility,110,0.00012766343943550106
trade_fair,110,0.00012766343943550106
brasserie,110,0.00012766343943550106
hepatologist,109,0.00012650286271336013
paternity_tests_and_services,108,0.00012534228599121923
gents_tailor,108,0.00012534228599121923
product_design,107,0.0001241817092690783
matchmaker,106,0.0001230211325469374
artificial_turf,105,0.00012186055582479646
montessori_school,104,0.00012069997910265554
pediatric_orthopedic_surgery,104,0.00012069997910265554
immunodermatologist,104,0.00012069997910265554
bathroom_fixture_stores,103,0.00011953940238051462
acne_treatment,102,0.0001183788256583737
b2b_farms,101,0.00011721824893623278
pet_hospice,100,0.00011605767221409188
holiday_decor,100,0.00011605767221409188
esthetician,97,0.00011257594204766912
backpacking_area,96,0.0001114153653255282
cheesesteak_restaurant,96,0.0001114153653255282
country_dance_hall,94,0.00010909421188124635
private_jet_charters,93,0.00010793363515910543
fmcg_wholesaler,91,0.00010561248171482359
cooking_classes,91,0.00010561248171482359
personal_shopper,89,0.00010329132827054177
energy_management_and_conservation_consultants,89,0.00010329132827054177
gunsmith,88,0.00010213075154840085
saree_shop,87,0.00010097017482625993
b2b_equipment_maintenance_and_repair,87,0.00010097017482625993
manufacturing_and_industrial_consultant,86,9.980959810411901e-05
colonics,86,9.980959810411901e-05
piano_services,85,9.86490213819781e-05
lookout,84,9.748844465983718e-05
fingerprinting_service,84,9.748844465983718e-05
warehouse_rental_services_and_yards,83,9.632786793769624e-05
motorsport_vehicle_repair,83,9.632786793769624e-05
public_adjuster,82,9.516729121555532e-05
tenant_and_eviction_law,82,9.516729121555532e-05
transcription_services,81,9.40067144934144e-05
boat_builder,80,9.28461377712735e-05
csa_farm,80,9.28461377712735e-05
brewing_supply_store,78,9.052498432699166e-05
balloon_services,78,9.052498432699166e-05
volunteer_association,78,9.052498432699166e-05
safe_store,77,8.936440760485073e-05
hematology,76,8.820383088270981e-05
skylight_installation,76,8.820383088270981e-05
army_and_navy_store,76,8.820383088270981e-05
team_building_activity,76,8.820383088270981e-05
walking_tours,75,8.704325416056889e-05
tabac,75,8.704325416056889e-05
kickboxing_club,74,8.588267743842799e-05
imported_food,73,8.472210071628707e-05
boat_charter,73,8.472210071628707e-05
lice_treatment,72,8.356152399414615e-05
agriturismo,72,8.356152399414615e-05
childproofing,72,8.356152399414615e-05
stocking,72,8.356152399414615e-05
tubing_provider,69,8.007979382772338e-05
session_photography,68,7.891921710558248e-05
float_spa,67,7.775864038344156e-05
wine_tours,66,7.659806366130064e-05
pasta_shop,66,7.659806366130064e-05
rest_areas,66,7.659806366130064e-05
kitchen_supply_store,64,7.427691021701879e-05
holistic_animal_care,64,7.427691021701879e-05
gymnastics_club,63,7.311633349487787e-05
tower_communication_service,62,7.195575677273696e-05
dumpling_restaurant,61,7.079518005059604e-05
film_festivals_and_organizations,61,7.079518005059604e-05
pet_photography,60,6.963460332845513e-05
taekwondo_club,60,6.963460332845513e-05
potato_restaurant,59,6.84740266063142e-05
geologic_formation,59,6.84740266063142e-05
danish_restaurant,59,6.84740266063142e-05
hot_tubs_and_pools,59,6.84740266063142e-05
mortuary_services,58,6.731344988417327e-05
feng_shui,58,6.731344988417327e-05
fitness_equipment_wholesaler,57,6.615287316203236e-05
tasting_classes,57,6.615287316203236e-05
concierge_medicine,57,6.615287316203236e-05
preventive_medicine,56,6.499229643989145e-05
music_festivals_and_organizations,56,6.499229643989145e-05
neurotologist,56,6.499229643989145e-05
science_schools,55,6.383171971775053e-05
solar_panel_cleaning,55,6.383171971775053e-05
challenge_courses_center,55,6.383171971775053e-05
traffic_ticketing_law,52,6.034998955132777e-05
transport_interchange,51,5.918941282918685e-05
holiday_market,50,5.802883610704594e-05
dance_wear,50,5.802883610704594e-05
attraction_farm,49,5.686825938490502e-05
aerial_tours,49,5.686825938490502e-05
environmental_renewable_natural_resource,49,5.686825938490502e-05
muay_thai_club,47,5.4547105940623175e-05
tui_na,46,5.3386529218482256e-05
hot_springs,46,5.3386529218482256e-05
ranch,46,5.3386529218482256e-05
doula,46,5.3386529218482256e-05
halotherapy,46,5.3386529218482256e-05
boating_places,45,5.222595249634134e-05
cidery,45,5.222595249634134e-05
law_schools,44,5.1065375774200425e-05
media_critic,43,4.9904799052059506e-05
state_park,43,4.9904799052059506e-05
light_rail_and_subway_stations,41,4.758364560777766e-05
pet_transportation,40,4.642306888563675e-05
fraternal_organization,40,4.642306888563675e-05
paraguayan_restaurant,40,4.642306888563675e-05
cable_car_service,40,4.642306888563675e-05
football_club,39,4.526249216349583e-05
volleyball_club,39,4.526249216349583e-05
airsoft_fields,39,4.526249216349583e-05
canyon,39,4.526249216349583e-05
thread_supplier,39,4.526249216349583e-05
surfing_school,38,4.4101915441354906e-05
paddle_tennis_club,38,4.4101915441354906e-05
serbo_croatian_restaurant,37,4.2941338719213994e-05
firearm_training,37,4.2941338719213994e-05
flatbread_restaurant,36,4.1780761997073075e-05
belizean_restaurant,36,4.1780761997073075e-05
horse_racing_track,36,4.1780761997073075e-05
battery_inverter_supplier,35,4.062018527493215e-05
poutinerie_restaurant,35,4.062018527493215e-05
smokehouse,35,4.062018527493215e-05
orchard,34,3.945960855279124e-05
toxicologist,34,3.945960855279124e-05
chamber_of_handicraft,34,3.945960855279124e-05
party_character,34,3.945960855279124e-05
mountain_huts,34,3.945960855279124e-05
blueprinters,34,3.945960855279124e-05
fortune_telling_service,33,3.829903183065032e-05
environmental_medicine,33,3.829903183065032e-05
executive_search_consultants,33,3.829903183065032e-05
henna_artist,33,3.829903183065032e-05
diy_foods_restaurant,33,3.829903183065032e-05
christmas_trees,32,3.713845510850939e-05
clothing_rental,32,3.713845510850939e-05
importers,32,3.713845510850939e-05
children_hall,32,3.713845510850939e-05
wind_energy,31,3.597787838636848e-05
tent_house_supplier,31,3.597787838636848e-05
indoor_golf_center,31,3.597787838636848e-05
blow_dry_blow_out_service,30,3.481730166422756e-05
rock_climbing_instructor,30,3.481730166422756e-05
instrumentation_engineers,30,3.481730166422756e-05
pet_insurance,30,3.481730166422756e-05
calligraphy,29,3.365672494208664e-05
organ_and_tissue_donor_service,29,3.365672494208664e-05
veterans_organization,28,3.2496148219945725e-05
bike_tours,28,3.2496148219945725e-05
undersea_hyperbaric_medicine,26,3.0174994775663884e-05
whale_watching_tours,26,3.0174994775663884e-05
manufacturers_agents_and_representatives,25,2.901441805352297e-05
denim_wear_store,24,2.785384133138205e-05
community_gardens,24,2.785384133138205e-05
houseboat,24,2.785384133138205e-05
parenting_classes,24,2.785384133138205e-05
art_space_rental,24,2.785384133138205e-05
railway_ticket_agent,23,2.6693264609241128e-05
sledding_rental,23,2.6693264609241128e-05
drama_school,23,2.6693264609241128e-05
scout_hall,23,2.6693264609241128e-05
oil_and_gas_exploration_and_development,22,2.5532687887100213e-05
quarries,22,2.5532687887100213e-05
pediatric_pulmonology,22,2.5532687887100213e-05
tower,22,2.5532687887100213e-05
lawn_bowling_club,22,2.5532687887100213e-05
toll_stations,22,2.5532687887100213e-05
retaining_wall_supplier,21,2.4372111164959294e-05
welding_supply_store,21,2.4372111164959294e-05
foster_care_services,21,2.4372111164959294e-05
clown,21,2.4372111164959294e-05
ems_training,21,2.4372111164959294e-05
cpr_classes,20,2.3211534442818375e-05
street_vendor,20,2.3211534442818375e-05
civil_examinations_academy,20,2.3211534442818375e-05
milk_bar,20,2.3211534442818375e-05
qi_gong_studio,20,2.3211534442818375e-05
face_painting,20,2.3211534442818375e-05
wok_restaurant,20,2.3211534442818375e-05
high_gliding_center,20,2.3211534442818375e-05
greengrocer,20,2.3211534442818375e-05
phlebologist,20,2.3211534442818375e-05
kiteboarding_instruction,19,2.2050957720677453e-05
parasailing_ride_service,19,2.2050957720677453e-05
orthopedic_shoe_store,19,2.2050957720677453e-05
racing_experience,19,2.2050957720677453e-05
military_museum,19,2.2050957720677453e-05
golf_equipment,18,2.0890380998536538e-05
fertilizer_store,18,2.0890380998536538e-05
waldorf_school,18,2.0890380998536538e-05
circus_school,18,2.0890380998536538e-05
strip_club,18,2.0890380998536538e-05
vocal_coach,18,2.0890380998536538e-05
apiaries_and_beekeepers,18,2.0890380998536538e-05
fur_clothing,18,2.0890380998536538e-05
visa_agent,17,1.972980427639562e-05
table_tennis_club,17,1.972980427639562e-05
cardio_classes,17,1.972980427639562e-05
beach_bar,17,1.972980427639562e-05
lime_professionals,17,1.972980427639562e-05
cheese_tasting_classes,16,1.8569227554254697e-05
windsurfing_center,16,1.8569227554254697e-05
sperm_clinic,16,1.8569227554254697e-05
empanadas,16,1.8569227554254697e-05
falafel_restaurant,16,1.8569227554254697e-05
ruin,16,1.8569227554254697e-05
oxygen_bar,16,1.8569227554254697e-05
kombucha,15,1.740865083211378e-05
fuel_dock,15,1.740865083211378e-05
back_shop,15,1.740865083211378e-05
pick_your_own_farm,15,1.740865083211378e-05
carpet_dyeing,14,1.6248074109972863e-05
nudist_clubs,14,1.6248074109972863e-05
street_art,14,1.6248074109972863e-05
free_diving_center,14,1.6248074109972863e-05
gravel_professionals,14,1.6248074109972863e-05
grain_elevators,14,1.6248074109972863e-05
caricature,14,1.6248074109972863e-05
rv_storage_facility,14,1.6248074109972863e-05
oriental_restaurant,14,1.6248074109972863e-05
pigs_trotters_restaurant,14,1.6248074109972863e-05
pet_waste_removal,13,1.5087497387831942e-05
psychomotor_therapist,13,1.5087497387831942e-05
photography_classes,13,1.5087497387831942e-05
cheerleading,13,1.5087497387831942e-05
mooring_service,13,1.5087497387831942e-05
pumpkin_patch,13,1.5087497387831942e-05
props,13,1.5087497387831942e-05
dive_shop,13,1.5087497387831942e-05
karate_club,13,1.5087497387831942e-05
officiating_services,13,1.5087497387831942e-05
weather_forecast_services,13,1.5087497387831942e-05
bookmakers,12,1.3926920665691025e-05
farrier_services,12,1.3926920665691025e-05
misting_system_services,12,1.3926920665691025e-05
schnitzel_restaurant,12,1.3926920665691025e-05
cabaret,12,1.3926920665691025e-05
japanese_grocery_store,11,1.2766343943550106e-05
endoscopist,11,1.2766343943550106e-05
child_psychiatrist,11,1.2766343943550106e-05
architecture_schools,11,1.2766343943550106e-05
office_of_vital_records,11,1.2766343943550106e-05
memorial_park,11,1.2766343943550106e-05
golf_cart_rental,11,1.2766343943550106e-05
restaurant_management,10,1.1605767221409188e-05
scavenger_hunts_provider,10,1.1605767221409188e-05
college_counseling,10,1.1605767221409188e-05
dam,10,1.1605767221409188e-05
party_bus_rental,10,1.1605767221409188e-05
game_truck_rental,10,1.1605767221409188e-05
geneticist,10,1.1605767221409188e-05
makerspace,10,1.1605767221409188e-05
concept_shop,10,1.1605767221409188e-05
placenta_encapsulation_service,10,1.1605767221409188e-05
mexican_grocery_store,9,1.0445190499268269e-05
baguettes,9,1.0445190499268269e-05
psychoanalyst,9,1.0445190499268269e-05
shaved_snow_shop,9,1.0445190499268269e-05
skyline,9,1.0445190499268269e-05
pharmacy_schools,9,1.0445190499268269e-05
haute_cuisine_restaurant,9,1.0445190499268269e-05
video_game_critic,9,1.0445190499268269e-05
asian_grocery_store,9,1.0445190499268269e-05
bicycle_path,8,9.284613777127348e-06
b2b_tires,8,9.284613777127348e-06
pop_up_restaurant,8,9.284613777127348e-06
american_football_field,8,9.284613777127348e-06
pediatric_endocrinology,8,9.284613777127348e-06
futsal_field,8,9.284613777127348e-06
turkish_baths,8,9.284613777127348e-06
fidelity_and_surety_bonds,8,9.284613777127348e-06
cardiovascular_and_thoracic_surgeon,8,9.284613777127348e-06
beach_volleyball_court,8,9.284613777127348e-06
bounce_house_rental,8,9.284613777127348e-06
pediatric_gastroenterology,8,9.284613777127348e-06
stargazing_area,8,9.284613777127348e-06
bubble_soccer_field,8,9.284613777127348e-06
tea_wholesaler,8,9.284613777127348e-06
rowing_club,8,9.284613777127348e-06
backflow_services,7,8.124037054986431e-06
movie_critic,7,8.124037054986431e-06
music_critic,7,8.124037054986431e-06
art_tours,7,8.124037054986431e-06
marching_band,6,6.9634603328455125e-06
canteen,6,6.9634603328455125e-06
laotian_restaurant,6,6.9634603328455125e-06
pediatric_nephrology,6,6.9634603328455125e-06
scooter_tours,6,6.9634603328455125e-06
sleepwear,6,6.9634603328455125e-06
supper_club,6,6.9634603328455125e-06
bar_crawl,6,6.9634603328455125e-06
farm_insurance,6,6.9634603328455125e-06
childbirth_education,5,5.802883610704594e-06
piadina_restaurant,5,5.802883610704594e-06
skyscraper,5,5.802883610704594e-06
norwegian_restaurant,5,5.802883610704594e-06
speech_training,5,5.802883610704594e-06
pedicab_service,5,5.802883610704594e-06
kitchen_incubator,5,5.802883610704594e-06
wine_tasting_classes,5,5.802883610704594e-06
background_check_services,4,4.642306888563674e-06
public_phones,4,4.642306888563674e-06
surf_lifesaving_club,4,4.642306888563674e-06
silent_disco,4,4.642306888563674e-06
climbing_class,4,4.642306888563674e-06
pediatric_surgery,4,4.642306888563674e-06
outdoor_movies,4,4.642306888563674e-06
jewish_restaurant,4,4.642306888563674e-06
dog_meat_restaurant,3,3.4817301664227563e-06
barre_classes,3,3.4817301664227563e-06
storefront_clinic,3,3.4817301664227563e-06
orchards_production,3,3.4817301664227563e-06
shinto_shrines,3,3.4817301664227563e-06
atelier,3,3.4817301664227563e-06
bocce_ball_court,3,3.4817301664227563e-06
pediatric_neurology,3,3.4817301664227563e-06
flyboarding_rental,3,3.4817301664227563e-06
bike_parking,3,3.4817301664227563e-06
mobile_clinic,3,3.4817301664227563e-06
market_stall,3,3.4817301664227563e-06
motorcycle_parking,3,3.4817301664227563e-06
bicycle_sharing_location,2,2.321153444281837e-06
spices_wholesaler,2,2.321153444281837e-06
beach_volleyball_club,2,2.321153444281837e-06
kosher_grocery_store,2,2.321153444281837e-06
club_crawl,2,2.321153444281837e-06
crater,2,2.321153444281837e-06
sugar_shack,2,2.321153444281837e-06
striptease_dancer,2,2.321153444281837e-06
acai_bowls,2,2.321153444281837e-06
bulk_billing,2,2.321153444281837e-06
juvenile_detention_center,2,2.321153444281837e-06
gliderports,1,1.1605767221409185e-06
greenhouses,1,1.1605767221409185e-06
major_airports,1,1.1605767221409185e-06
pig_farm,1,1.1605767221409185e-06
beach_combing_area,1,1.1605767221409185e-06
drive_thru_bar,1,1.1605767221409185e-06
trivia_host,1,1.1605767221409185e-06
bungee_jumping_center,1,1.1605767221409185e-06
hockey_equipment,1,1.1605767221409185e-06
party_bike_rental,1,1.1605767221409185e-06
veterinary_schools,1,1.1605767221409185e-06
domestic_airports,1,1.1605767221409185e-06
karaoke_rental,1,1.1605767221409185e-06
ceremonial_clothing,1,1.1605767221409185e-06
bazaars,1,1.1605767221409185e-06
kofta_restaurant,1,1.1605767221409185e-06
chinese_martial_arts_club,1,1.1605767221409185e-06
dui_school,1,1.1605767221409185e-06
boudoir_photography,1,1.1605767221409185e-06
beer_tours,1,1.1605767221409185e-06
wild_game_meats_restaurant,1,1.1605767221409185e-06
tropical_medicine,1,1.1605767221409185e-06
zorbing_center,1,1.1605767221409185e-06
